engine_id,engine_name,source_file,source_section,category,target_customer,problem,offer,price_low,price_high,price_label,recurring_possible,speed_to_cash_days,startup_cost_nzd,human_effort,automation_potential,acquisition,execution_status,revenue,next_action,total_score,band,score_speed_to_cash,score_low_human_effort,score_recurring_revenue,score_gross_margin,score_observable_demand,score_automation_potential,score_scalability,merged_count,needs_client_data,physical_component
ME-0003,MONEY ENGINE 03 — QUALIFIED LEAD GENERATION SERVICE,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L1499,,,,Examples: - 50 qualified B2B leads. - Decision-maker research. - Business need notes. - Personalised first-contact draft. - Priority score.,None,None,,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0008,MONEY ENGINE 09 — WEBSITE RESCUE PACKAGE,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L1836,,,,- Homepage rewrite. - Services rewrite. - About section. - FAQ. - Calls-to-action. - Basic SEO titles/descriptions. - Contact/enquiry flow recommendations.,None,None,,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0011,MONEY ENGINE 12 — REAL ESTATE LISTING CONTENT,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L1974,,,,Agent provides factual property information. Hermes produces: - Listing description. - Headline options. - Social captions. - Short-form video script. - Open-home post. - Email campaign copy. - Buyer FAQ sheet.,None,None,,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0012,MONEY ENGINE 13 — FACEBOOK MARKETPLACE LISTING SERVICE,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2008,,,,,None,None,,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0022,MONEY ENGINE 23 — RECRUITMENT PACKS,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2323,,,,,None,None,,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0023,MONEY ENGINE 24 — CV & JOB APPLICATION SERVICE,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L2349,,,,,None,None,,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0375,Homepage Rewrite Offer,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L13495,website_copy,local businesses with weak homepages,,Rewrite the homepage before outreach and sell the full conversion-focused rewrite.,199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0376,Service Page Rewrite Offer,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L13704,website_copy,service businesses with weak service pages,,Rewrite one weak service page and pitch a full service-page package.,149,149,"**NZ$149–399/page or 499–1,500 pack**",False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0377,3 Things Losing You Enquiries Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L13913,audit,tradies and local businesses,,Deliver a 3-point mini-audit with fixes and one sample improvement.,99,99,**NZ$99–199**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0378,Conversion CTA Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L14122,audit,local/service businesses,,Identify weak CTAs and create replacement blocks.,99,99,**NZ$99–299**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0379,Contact Form Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L14331,audit,businesses with enquiry forms,,Redesign the contact/quote form and qualification flow.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0381,Service Menu Simplification,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L14749,strategy,businesses with confusing service lists,,Reduce offers into 3–5 clear customer-facing packages.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0382,About Page Rewrite,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L14958,website_copy,local businesses with generic about pages,,"Rewrite About page around credibility, proof and differentiation.",149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0384,Trust Signal Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L15376,audit,local businesses,,Identify missing trust assets and build a priority fix list.,149,149,**NZ$149–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0385,Quote Request Page Rewrite,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L15585,website_copy,quote-heavy businesses,,Rewrite the quote-request page for conversion and qualification.,149,149,**NZ$149–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0387,Website Copy Consistency Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L16003,audit,businesses with larger sites,,Audit website for contradictory or stale copy.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0388,Broken Offer Audit,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L16212,audit,businesses advertising without clear CTA,,Map offer friction and rebuild the next-step flow.,149,149,**NZ$149–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0389,Google Review Reply Pack,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L16421,reputation,businesses with unanswered reviews,,Create ready-to-use response pack and response rules.,99,99,**NZ$99–299**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0390,Negative Review Recovery Pack,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L16630,reputation,businesses with visible negative reviews,,"Analyse issues, draft responses and identify operational fixes.",199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0418,SMS Follow-Up Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L3136,sales_copy,service businesses,,"Create quote, booking, review and reactivation templates.",99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0419,Customer Reminder Message Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L3345,sales_copy,appointment/service businesses,,"Create appointment, prep, aftercare and due-again messages.",99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0420,Cancellation Recovery Message Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L3554,sales_copy,booking/job businesses,,Create cancellation save/rebooking scripts.,99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0421,Quote Objection Response Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L3763,sales_copy,quote-heavy businesses,,"Create responses for price, delay, comparison and indecision objections.",149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0422,Price Shopper Response Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L3972,sales_copy,service businesses,,Create value-led responses for price shoppers.,99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0423,Lead Qualification Script Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L4181,sales_copy,service businesses,,"Create required questions, disqualifiers and routing.",149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0424,Phone Answering Script Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L4390,sales_copy,small businesses,,"Create opening, qualification, booking and escalation scripts.",149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0425,Missed Call SMS Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L4599,sales_copy,inbound service businesses,,Create templates by enquiry type and timing.,79,79,**NZ$79–199**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0426,After-Hours Auto-Reply Copy Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L4808,sales_copy,service businesses,,Create after-hours response and next-step wording.,79,79,**NZ$79–199**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0427,Booking Confirmation Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L5017,sales_copy,appointment businesses,,"Create confirmation, prep, reschedule and no-show templates.",99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0428,No-Show Reduction Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L5226,sales_copy,appointment businesses,,Create reminder sequence and expectation-setting messages.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0429,Review Request Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L5435,reputation,service businesses,,Create compliant SMS/email/QR wording and timing plan.,99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0430,Referral Request Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L5644,referral,service businesses,,Create post-job referral messages and timing.,99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0431,Past-Customer Check-In Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L5853,retention,repeat-service businesses,,Create seasonal/service-due check-in messages.,99,99,**NZ$99–249**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0432,Old Quote Revival Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L6062,retention,quote-heavy businesses,,Create age-based revival sequences.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0433,Old Customer Win-Back Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L6271,retention,repeat purchase/service businesses,,Create 30/90/180/365-day reactivation messages.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0434,Commercial Customer Reactivation Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L6480,retention,B2B service businesses,,Create formal reactivation sequences and account-review prompts.,199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0435,New Customer Welcome Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L6689,customer_ops,service businesses,,"Create welcome email, next steps, FAQs and expectations.",149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0436,Customer Handover Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L6898,customer_ops,project/service businesses,,"Create project completion summary, care info and next steps.",149,149,**NZ$149–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0437,Care Guide Creation Service,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L7107,customer_ops,"flooring, landscaping, paint, cabinetry, machinery",,Create plain-language care guide from approved technical info.,149,149,**NZ$149–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0438,Maintenance Reminder System Setup,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L7316,retention,recurring-service businesses,,"Set up reminder logic, templates and due-list process.",199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0441,High-Value Customer Reactivation List,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L7943,retention,service/product businesses,,Rank customers by potential reactivation value.,199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0443,Upsell Opportunity List,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L8361,retention,multi-service businesses,,Score next-best-service opportunities.,199,199,**NZ$199–499**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0444,Cross-Sell Campaign Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L8570,retention,multi-product/service businesses,,Create segment-specific cross-sell campaigns.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0461,Abandoned Social Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L12123,trigger_leads,content providers,,Find stale social accounts and produce sample content.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0462,Outdated Website Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L12332,trigger_leads,web/copy providers,,Find outdated sites and create mini-audit proof.,199,199,**NZ$199–599**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0466,Unanswered-Review Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L13168,trigger_leads,reputation providers,,Find prospects and create sample reply pack.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0468,Duplicate Service Copy Lead Finder,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L13586,trigger_leads,SEO/copy providers,,Find duplicated service pages and rewrite one example.,149,149,**NZ$149–399**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0485,Account-Based Mini Audit Service,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L17139,sales_enablement,high-value B2B sales teams,,Create one custom mini-audit/page per target account.,50,50,**NZ$50–250/account**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0487,Video Audit Script Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L17557,sales_enablement,web/marketing freelancers,,Research prospect and produce structured audit script.,20,20,**NZ$20–75/prospect**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0488,Proposal Personalisation Pack,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_5_OF_5.md:L17766,sales_enablement,B2B service providers,,Tailor proposal based on prospect industry/site/priorities.,49,49,**NZ$49–199/proposal**,False,1,0,medium,,,DISCOVERED,0,,69,BACKLOG,25,14,4,12,6,3,5,1,False,False
ME-0046,Procurement Comparison Reports,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L5349,,Businesses evaluating multiple supplier quotes.,,"Normalise supplier quotes and highlight differences, omissions, risks and follow-up questions.",None,None,,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0061,Cancellation / Rejection Analysis,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L7669,,"Subscription, service, application or quote-driven businesses.",,"Analyse cancellation/rejection reasons into themes, risk signals and retention experiments.",None,None,,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0062,Customer Survey Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L7814,,SMEs needing structured feedback.,,"Design survey, analyse responses and deliver actionable report.",None,None,,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0069,Meeting Preparation Briefs,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L8829,,"Executives, salespeople, consultants.",,"One-page pre-meeting intelligence brief with company context, likely priorities, talking points and questions.",None,None,,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0081,Construction / Site Photo Report Generation,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L10714,,"Builders, trades, inspectors, project managers.",,Turn approved photos and notes into dated progress/defect/maintenance reports.,None,None,,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0234,Price Increase Communication Service,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L5815,content_ops,businesses raising prices,,"Prepare clear customer notices, FAQs, objection responses and internal scripts.",149,799,$149–$799/project or month,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0243,Slow-Season Campaign Generator,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L7282,content_ops,seasonal service businesses,,Create campaigns specifically designed to fill historically quiet periods.,149,799,$149–$799/project or month,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0254,Service History Summary Generator,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L9075,documentation,"property, fleet and service businesses",,Create concise service history for an asset/property/customer.,199,1500,"$199–$1,500/project",False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0265,Supplier Catalogue Change Detector,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L10868,document_analysis,buyers and distributors,,"Compare old/new supplier catalogues and report additions, removals and changes.",99,999,$99–$999/project,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0267,Contract Version Comparison Service,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L11194,document_analysis,businesses handling contract revisions,,Identify textual differences between contract versions without giving legal conclusions.,99,999,$99–$999/project,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0268,Policy Change Detector,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L11357,document_analysis,organisations with evolving policies,,Compare policy versions and produce a change summary.,99,999,$99–$999/project,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0289,Customer Delay Communication Builder,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L14780,content_ops,project/service businesses,,Turn project delay facts into professional updates and next-step wording.,149,799,$149–$799/project or month,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0291,Weather-Delay Documentation Prep,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_3_OF_5.md:L15106,documentation,construction/project businesses,,Organise supplied weather and job records into a delay chronology.,199,1500,"$199–$1,500/project",False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0315,Content Deadline Calendar,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_4_OF_5.md:L1,content_ops,marketing teams,,Map seasonal events and campaigns into planned content deadlines.,149,799,$149–$799/project or month,False,3,0,very_low,5/5,,DISCOVERED,0,,68,BACKLOG,18,20,8,12,0,5,5,1,False,False
ME-0045,Database Enrichment Service,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_1_OF_5.md:L5059,,B2B firms with incomplete lead/customer lists.,,Research and enrich business records with lawful public information and lead scores.,None,None,,False,7,0,very_low,5/5,,DISCOVERED,0,,67,BACKLOG,17,20,4,12,6,5,3,1,True,False
ME-0135,Business Memory Service,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L3941,knowledge,growing businesses with scattered knowledge,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Convert historical documents/messages into searchable company knowledge.,500,5000,"$500–$5,000/project",False,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,67,BACKLOG,20,16,8,7,10,5,1,1,False,True
ME-0136,Founder/Owner Brain Dump Organiser,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L4138,knowledge,founders and owner-operators,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.","Turn messy voice notes and ideas into projects, priorities and next actions.",500,5000,"$500–$5,000/project",False,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,67,BACKLOG,20,16,8,7,10,5,1,1,False,True
ME-0139,Profit-Leak Finder,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md,HERMES_MEGA_MONEY_ENGINE_PART_2_OF_5.md:L4729,analytics,job-based businesses,"The customer currently performs this work manually, inconsistently, too late, or not at all. The commercial opportunity is to replace repetitive analysis/admin/research with a structured Hermes workflow.",Analyse job/order data for repeated sources of margin leakage.,299,2000,"$299–$2,000/project or recurring reporting",False,3,None,low,5/5,- Direct outreach to businesses visibly showing the problem. - Existing CATALYX contacts where relevant. - Local business directories and LinkedIn. - Partnerships with agencies/bookkeepers/consultants/trades. - Demonstration using lawful public information. - Upsell from adjacent Hermes services.,DISCOVERED,0,,67,BACKLOG,20,16,8,7,10,5,1,2,False,True
