file,line,old_name,new_name,exact_reference,classification,safe_to_change,compatibility_needed,action_taken,rollback
money-machine/PROMPTS/judge_butterfield.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_butterfield.md,11,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_butterfield_bathrooms.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_butterfield.md,12,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_butterfield.md,20,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_butterfield_bathrooms.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.md,9,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_christchurch_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.md,10,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.md,11,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.md,20,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_christchurch_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.txt,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.txt,7,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_chch_renovations_audit.json (may not exist — use what you have),legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.txt,8,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.txt,9,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_chch_renovations.txt,13,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_chch_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke.txt,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke.txt,7,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_evoke_audit.json (may not exist — use what you have),legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke.txt,8,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke.txt,9,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke.txt,13,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_evoke.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke_renovations.txt,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke_renovations.txt,10,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_evoke_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke_renovations.txt,11,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke_renovations.txt,12,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_evoke_renovations.txt,21,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_evoke_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson.md,11,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_simpson_climate_control.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson.md,12,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson.md,13,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson.md,22,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_simpson_climate_control.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson_climate_control.txt,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson_climate_control.txt,10,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_simpson_climate_control.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson_climate_control.txt,11,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson_climate_control.txt,12,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_simpson_climate_control.txt,21,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_simpson_climate_control.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_trident.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_trident.md,11,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_trident_electrical.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_trident.md,12,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_trident.md,13,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/judge_trident.md,22,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_trident_electrical.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,5,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"PROMPTS_DIR = ""/Users/yabigdd/MoneyMachine/control-plane/PROMPTS""",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,8,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"    ""judge_atl_heat_pumps.txt"": """"""Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,16,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_atl_heat_pumps.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,17,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,18,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,26,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_atl_heat_pumps.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,31,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"    ""judge_chch_renovations.txt"": """"""Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,39,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_christchurch_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,40,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,41,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,50,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_christchurch_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,55,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"    ""judge_evoke_renovations.txt"": """"""Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,64,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_evoke_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,65,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,66,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,75,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_evoke_renovations.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,80,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"    ""judge_simpson_climate_control.txt"": """"""Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,89,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_simpson_climate_control.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,90,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,91,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts.py,100,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_simpson_climate_control.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts2.py,5,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"PROMPTS_DIR = ""/Users/yabigdd/MoneyMachine/control-plane/PROMPTS""",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts2.py,8,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"    content = f""""""Act as JUDGE for MoneyMachine Batch 001. Review this opportunity independently.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts2.py,14,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the full audit at /Users/yabigdd/MoneyMachine/reports/AUDIT_{bid}_audit.json (may not exist — use what you have),legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts2.py,15,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the scoring rubric at /Users/yabigdd/MoneyMachine/control-plane/SCORING_RUBRIC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts2.py,16,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read the judge spec at /Users/yabigdd/MoneyMachine/control-plane/JUDGE_SPEC.md,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROMPTS/write_prompts2.py,20,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Write your decision as JSON to /Users/yabigdd/MoneyMachine/reports/JUDGE_{bid}.json,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/PROOFER_SPEC.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),# MoneyMachine Proofer Specification,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/README.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),# MoneyMachine,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/README.md,23,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"Heat Force and Evoke's previous packets are invalidated pending requalification. ATL Heat Pumps, Christchurch Renovations and Butterfield Bathrooms remain suppressed. Model execution and automatic fallback remain disabled for MoneyMachine.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/SCORING_RUBRIC.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),# MoneyMachine Opportunity Scoring Rubric,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),You are working on MoneyMachine — Dion Lammas's NZ digital modernization operator.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,4,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read /Users/yabigdd/.hermes/skills/business/money-machine/SKILL.md in full. This is the canonical source of truth. Then read its linked references:,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,9,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),## What MoneyMachine is,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,16,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- Root: /Users/yabigdd/Desktop/MoneyMachine/,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,17,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- Database: /Users/yabigdd/Desktop/MoneyMachine/database/money_machine.db (SQLite),legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,28,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),1. MoneyMachine does NOT send emails or messages. It prepares drafts for human review.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,36,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),9. Model execution and automatic fallback remain DISABLED for MoneyMachine.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,55,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"When verifying a prospect, dispatch one proofer subagent per business using FILE-BASED prompts (inline JSON schemas in delegate_task fail). Write the prompt to /tmp/PROMPT_proofer_<slug>.txt first, then dispatch the subagent to read it. Results land in /Users/yabigdd/MoneyMachine/reports/PROOFER_<slug>.json.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/cline-prompt.md,67,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),1. Read the MoneyMachine SKILL.md and its references.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/email_baseline_capture.py,49,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"            conn.request('GET', p.path or '/', headers={'User-Agent': 'MoneyMachine-EvidenceReview/2.0', 'Accept': 'text/html,application/pdf,text/plain,application/xml'})",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),You are working on MoneyMachine — Dion Lammas's NZ digital modernization operator.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,4,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),Read /Users/yabigdd/.hermes/skills/business/money-machine/SKILL.md in full. This is the canonical source of truth. Then read its linked references:,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,9,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),## What MoneyMachine is,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,16,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- Root: /Users/yabigdd/Desktop/MoneyMachine/,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,17,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),- Database: /Users/yabigdd/Desktop/MoneyMachine/database/money_machine.db (SQLite),legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,28,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),1. MoneyMachine does NOT send emails or messages. It prepares drafts for human review.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,36,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),9. Model execution and automatic fallback remain DISABLED for MoneyMachine.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,55,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"When verifying a prospect, dispatch one proofer subagent per business using FILE-BASED prompts (inline JSON schemas in delegate_task fail). Write the prompt to /tmp/PROMPT_proofer_<slug>.txt first, then dispatch the subagent to read it. Results land in /Users/yabigdd/MoneyMachine/reports/PROOFER_<slug>.json.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/grok-prompt.md,67,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),1. Read the MoneyMachine SKILL.md and its references.,legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
money-machine/mm_core.py,1,MoneyMachine/legacy paths,WEBSITES/BUISNESSaudits (display only),"""""""Deterministic MoneyMachine integrity layer. No network or model clients.",legacy-reference-review-required,case-by-case,True,Preserved history/legacy reference; use canonical README and root mm,No change; original Git HEAD retained
